,y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
597,Atsuto,26.38.00,−424.53.00,2374.07.00,−1461.45.00,−934.45.00,mexicansk silt,−995.42.00,−1196.42.00,5870.10.00,−90308.03.00,TRUE,FALSE,302.42.00
598,Bob,773.03.00,1205.29.00,1231.34.00,−198.34.00,986.25.00,old-fashioned silt,−1098.36.00,−1058.43.00,7032.02.00,−89434.48.00,TRUE,FALSE,−1257.37.00
599,Bob,−610.42.00,638.14.00,2325.07.00,−519.07.00,71.35.00,mustard silt,−1452.08.00,978.53.00,6657.15.00,−90477.11.00,TRUE,FALSE,−1606.18.00
600,Jorg,118.51.00,−313.38.00,1767.37.00,−1536.16.00,−1023.07.00,surströmming,−677.19.00,35.06.00,6875.00.00,−89523.56.00,FALSE,FALSE,1278.58.00
601,Atsuto,94.20.00,1280.45.00,2657.39.00,−1122.49.00,1151.58.00,mustard silt,187.50.00,−936.51.00,6653.21.00,−90697.50.00,FALSE,FALSE,−1166.51.00
602,Atsuto,839.04.00,−465.15.00,2343.37.00,−1257.29.00,−1023.34.00,old-fashioned silt,1092.07.00,−1007.15.00,6695.03.00,−90788.55.00,FALSE,FALSE,933.07.00
603,Atsuto,862.05.00,−650.27.00,1912.46.00,−1570.35.00,−98.27.00,surströmming,−811.05.00,−619.21.00,7080.50.00,−89410.23.00,FALSE,FALSE,203.16.00
604,Atsuto,1047.59.00,880.06.00,2092.25.00,−1659.15.00,270.34.00,mustard silt,904.10.00,−503.30.00,5600.28.00,−89595.26.00,TRUE,FALSE,−405.52.00
605,Jorg,92.41.00,−256.26.00,1648.03.00,−1650.16.00,−564.10.00,surströmming,−1358.46.00,515.22.00,5988.04.00,−89398.04.00,TRUE,FALSE,1576.47.00
606,Bob,44.37.00,78.18.00,2660.05.00,−1295.33.00,172.16.00,mustard silt,162.49.00,−293.05.00,7134.29.00,−90194.08.00,TRUE,FALSE,1345.24.00
607,Jorg,1518.55.00,−1636.54.00,1807.09.00,−1743.58.00,−602.58.00,surströmming,1643.20.00,−587.32.00,5844.54.00,−90671.12.00,TRUE,FALSE,1344.03.00
608,Jorg,553.41.00,−311.20.00,2427.32.00,−1018.40.00,−1018.03.00,surströmming,70.45.00,215.29.00,5556.01.00,−89808.08.00,FALSE,FALSE,1697.15.00
609,Bob,1154.39.00,−1232.35.00,1564.36.00,−1591.32.00,−1379.09.00,surströmming,365.32.00,−1570.09.00,6103.49.00,−89788.08.00,TRUE,FALSE,499.30.00
610,Atsuto,−886.17.00,640.12.00,2556.58.00,−1068.57.00,75.55.00,mustard silt,−820.15.00,−372.20.00,6001.17.00,−90569.02.00,TRUE,FALSE,−278.27.00
611,Bob,947.13.00,554.58.00,1749.46.00,−1363.21.00,1220.56.00,mustard silt,−158.45.00,−140.40.00,6703.24.00,−89783.41.00,TRUE,FALSE,−618.20.00
612,Atsuto,1096.30.00,574.11.00,1597.44.00,−127.34.00,1263.12.00,curry silt,−1158.27.00,−639.37.00,5792.17.00,−90568.14.00,TRUE,FALSE,−1558.39.00
613,Atsuto,50.38.00,−98.32.00,2390.42.00,−1247.03.00,−549.55.00,surströmming,−778.43.00,47.36.00,6877.08.00,−90373.55.00,FALSE,FALSE,1511.40.00
614,Jorg,1642.57.00,−50.09.00,2362.47.00,−1465.27.00,−110.19.00,mustard silt,−109.06.00,−151.00.00,6220.09.00,−89435.00.00,TRUE,FALSE,−504.04.00
615,Jorg,1570.52.00,−1615.27.00,2140.08.00,−325.04.00,−222.40.00,surströmming,−1623.30.00,−1061.50.00,6364.52.00,−90560.35.00,TRUE,FALSE,776.39.00
616,Bob,847.35.00,1159.03.00,1280.34.00,−553.15.00,884.15.00,mustard silt,−131.56.00,1273.23.00,6343.49.00,−90425.24.00,FALSE,FALSE,−1670.26.00
617,Jorg,533.12.00,1031.05.00,1697.27.00,−205.29.00,602.42.00,mustard silt,719.06.00,1308.20.00,5833.16.00,−90261.52.00,TRUE,FALSE,−1357.38.00
618,Bob,1178.02.00,616.19.00,1567.20.00,−1557.16.00,1355.53.00,mustard silt,−785.42.00,215.17.00,6311.01.00,−89266.18.00,TRUE,FALSE,−1661.22.00
619,Jorg,301.41.00,1159.35.00,2420.16.00,−263.02.00,885.26.00,mustard silt,−171.33.00,−1043.35.00,5818.22.00,−89466.30.00,TRUE,FALSE,−912.00.00
620,Atsuto,−903.30.00,1002.58.00,1388.43.00,−434.22.00,873.59.00,mustard silt,−199.34.00,1000.53.00,6966.20.00,−90447.25.00,TRUE,FALSE,−1723.20.00
621,Jorg,621.19.00,1155.32.00,2103.01.00,−340.59.00,876.31.00,mustard silt,530.46.00,150.44.00,6796.13.00,−90171.23.00,TRUE,FALSE,−80.10.00
622,Atsuto,−1003.35.00,858.34.00,1210.43.00,−1212.48.00,556.19.00,mustard silt,−611.43.00,−1086.57.00,6383.50.00,−89624.42.00,TRUE,FALSE,−986.41.00
623,Bob,345.19.00,1539.05.00,1528.05.00,−1340.14.00,54.38.00,mustard silt,946.30.00,−573.39.00,6867.21.00,−90116.07.00,TRUE,FALSE,−1675.10.00
624,Atsuto,1063.46.00,−865.44.00,1536.24.00,−314.47.00,−572.04.00,surströmming,1561.50.00,1651.03.00,6666.00.00,−89330.32.00,TRUE,FALSE,104.53.00
625,Atsuto,1272.06.00,−1227.42.00,1707.06.00,−1647.40.00,−1368.24.00,surströmming,729.34.00,112.39.00,6478.08.00,−90571.09.00,FALSE,FALSE,613.07.00
626,Atsuto,−1090.48.00,1203.47.00,1885.57.00,−168.59.00,1315.47.00,mustard silt,−115.49.00,328.59.00,6246.43.00,−90328.47.00,TRUE,FALSE,−845.29.00
627,Atsuto,−466.32.00,416.45.00,1255.56.00,−405.41.00,1249.59.00,mustard silt,−26.50.00,553.14.00,6829.36.00,−90143.39.00,TRUE,FALSE,−1595.13.00
628,Jorg,61.51.00,1156.51.00,2423.43.00,−1174.23.00,879.24.00,mustard silt,1331.26.00,1449.18.00,5526.36.00,−89395.27.00,TRUE,FALSE,−1242.46.00
629,Jorg,1620.37.00,48.01.00,1055.20.00,−1017.20.00,105.39.00,mustard silt,−377.18.00,−450.16.00,6004.22.00,−90768.50.00,FALSE,FALSE,−1441.41.00
630,Atsuto,1349.31.00,−1362.32.00,2485.13.00,−1436.47.00,−1331.54.00,surströmming,−1191.00.00,724.09.00,6989.40.00,−89391.55.00,TRUE,FALSE,1541.27.00
631,Jorg,349.15.00,−664.13.00,1603.01.00,−1630.14.00,−1461.17.00,surströmming,−442.18.00,−221.37.00,6419.19.00,−90748.11.00,TRUE,FALSE,1057.34.00
632,Atsuto,618.37.00,923.44.00,1829.26.00,−1551.51.00,366.33.00,mustard silt,161.05.00,258.19.00,6602.27.00,−89850.07.00,TRUE,FALSE,−352.29.00
633,Jorg,1549.07.00,−1665.04.00,2431.04.00,−1300.17.00,−664.56.00,surströmming,826.52.00,−815.45.00,6945.20.00,−89558.38.00,FALSE,FALSE,1500.38.00
634,Jorg,−1559.06.00,267.05.00,1130.43.00,−1567.24.00,1253.51.00,mustard silt,−1122.56.00,−484.25.00,6069.17.00,−90436.42.00,TRUE,FALSE,−486.18.00
635,Bob,1268.09.00,−1011.50.00,1361.51.00,−1751.52.00,−560.23.00,curry silt,1542.12.00,−29.32.00,5707.48.00,−90140.57.00,TRUE,FALSE,1075.52.00
636,Atsuto,54.45.00,140.50.00,2478.56.00,−1415.49.00,642.58.00,mustard silt,−1660.16.00,−836.04.00,6778.12.00,−89753.18.00,TRUE,FALSE,−1570.07.00
637,Atsuto,−1125.37.00,1264.49.00,2393.56.00,−1338.15.00,1450.03.00,mustard silt,−776.47.00,−550.54.00,6084.58.00,−89780.54.00,TRUE,FALSE,−666.56.00
638,Jorg,1170.54.00,−1320.51.00,1114.03.00,−1476.27.00,−1573.20.00,surströmming,887.17.00,−1437.51.00,5587.00.00,−90225.56.00,FALSE,FALSE,1086.10.00
639,Jorg,260.03.00,−544.40.00,1765.54.00,−1432.32.00,−1198.16.00,surströmming,−1299.26.00,−121.52.00,5755.39.00,−90599.08.00,TRUE,FALSE,10.14
640,Bob,752.58.00,808.42.00,1038.22.00,−322.11.00,113.29.00,mustard silt,−1247.34.00,866.56.00,6993.56.00,−90351.57.00,TRUE,FALSE,−193.20.00
641,Jorg,1448.05.00,466.54.00,2193.02.00,−430.17.00,1027.11.00,mexicansk silt,−43.04.00,1203.05.00,5883.32.00,−89476.04.00,TRUE,FALSE,−338.33.00
642,Atsuto,306.36.00,−137.21.00,1922.48.00,−1709.48.00,−302.11.00,silt med onions,−871.24.00,712.51.00,5651.04.00,−90449.03.00,TRUE,FALSE,750.32.00
643,Atsuto,1429.16.00,−1101.30.00,2120.05.00,−1403.02.00,−1090.45.00,surströmming,−1633.43.00,1227.58.00,6051.25.00,−90614.39.00,FALSE,FALSE,349.48.00
644,Jorg,417.51.00,1279.13.00,1351.08.00,−1055.31.00,1148.36.00,mustard silt,80.02.00,−395.03.00,6105.05.00,−90523.27.00,FALSE,FALSE,−1468.48.00
645,Jorg,324.56.00,−29.59.00,1996.29.00,−1703.46.00,−65.58.00,curry silt,471.02.00,−939.09.00,6286.05.00,−90505.56.00,TRUE,FALSE,38.32.00
646,Bob,1020.25.00,560.12.00,1471.10.00,−956.25.00,1232.27.00,mustard silt,−545.04.00,−20.29.00,6414.43.00,−90391.28.00,FALSE,FALSE,−1262.11.00
647,Bob,1061.06.00,−1370.45.00,1365.10.00,−511.21.00,−1349.58.00,surströmming,−133.12.00,−471.24.00,6060.46.00,−90246.36.00,TRUE,FALSE,1552.15.00
648,Atsuto,−113.36.00,285.24.00,2306.28.00,−1445.57.00,961.00.00,mustard silt,−164.58.00,1318.55.00,6315.45.00,−90421.12.00,TRUE,FALSE,−79.23.00
649,Atsuto,1508.57.00,−1417.08.00,1306.47.00,−509.18.00,−1452.02.00,surströmming,−1159.53.00,−231.07.00,6150.12.00,−90414.45.00,TRUE,FALSE,595.33.00
650,Atsuto,1283.12.00,605.49.00,2613.48.00,−1232.59.00,1332.48.00,mustard silt,323.48.00,−415.53.00,6590.01.00,−90280.53.00,TRUE,FALSE,−44.05.00
651,Atsuto,411.21.00,−838.40.00,2232.49.00,−1347.53.00,−179.25.00,silt med schnapps,−394.11.00,−385.13.00,5498.45.00,−90179.21.00,FALSE,FALSE,1146.18.00
652,Bob,1349.02.00,355.04.00,1156.38.00,−280.14.00,781.09.00,mustard silt,−1205.59.00,289.40.00,7068.36.00,−89564.06.00,TRUE,,−1645.06.00
653,Atsuto,1072.53.00,−952.03.00,2227.19.00,−1535.04.00,−428.50.00,surströmming,−1263.52.00,459.33.00,5966.22.00,−89364.44.00,TRUE,FALSE,906.27.00
654,Jorg,1398.16.00,609.36.00,1079.31.00,−847.45.00,1341.08.00,mustard silt,987.43.00,1359.54.00,6534.11.00,−89681.28.00,FALSE,FALSE,−888.06.00
655,Bob,224.06.00,−1630.16.00,2117.22.00,−359.43.00,−255.14.00,surströmming,−131.48.00,969.47.00,5480.13.00,−90096.32.00,TRUE,FALSE,1719.31.00
656,Atsuto,638.17.00,996.30.00,1643.19.00,−161.11.00,526.38.00,mustard silt,−760.04.00,901.26.00,6510.02.00,−90308.56.00,TRUE,FALSE,−1127.43.00
657,Atsuto,910.20.00,765.47.00,2402.44.00,−1162.44.00,19.04,mustard silt,−138.25.00,770.57.00,5965.44.00,−89400.51.00,FALSE,FALSE,−470.23.00
658,Bob,1502.46.00,393.31.00,1919.44.00,−1014.44.00,865.45.00,mustard silt,−1110.49.00,229.04.00,5859.58.00,−90167.26.00,FALSE,FALSE,−239.53.00
659,Atsuto,702.31.00,1108.13.00,2043.09.00,−1538.23.00,772.24.00,mustard silt,−805.34.00,−221.13.00,6955.41.00,−89786.44.00,TRUE,FALSE,−1046.58.00
660,Jorg,−322.18.00,15.24,1724.07.00,−1399.21.00,367.00.00,mustard silt,−601.17.00,697.50.00,5678.04.00,−90191.40.00,TRUE,FALSE,−811.37.00
661,Bob,767.00.00,−754.11.00,1888.03.00,−1292.20.00,−326.39.00,surströmming,540.43.00,−1488.48.00,6742.57.00,−89501.26.00,FALSE,,433.31.00
662,Bob,198.35.00,1654.22.00,1955.37.00,−1149.46.00,308.16.00,mustard silt,1226.39.00,285.24.00,5998.46.00,−89592.44.00,FALSE,FALSE,−1303.01.00
663,Bob,624.11.00,1291.59.00,1504.09.00,−1025.46.00,1176.42.00,mustard silt,87.56.00,−1590.35.00,6434.51.00,−89266.33.00,FALSE,FALSE,−1069.24.00
664,Bob,129.48.00,−128.46.00,1127.51.00,−385.59.00,−283.16.00,old-fashioned silt,948.51.00,364.47.00,6379.18.00,−90573.35.00,TRUE,FALSE,673.45.00
665,Atsuto,303.42.00,−550.37.00,2257.29.00,−1624.50.00,−1211.22.00,silt med onions,−1601.21.00,242.31.00,6246.03.00,−90476.06.00,TRUE,FALSE,772.36.00
666,Jorg,432.13.00,997.18.00,2557.16.00,−1745.14.00,528.23.00,mustard silt,−223.16.00,−478.03.00,5952.09.00,−89778.14.00,TRUE,FALSE,−979.54.00
667,Bob,575.13.00,−298.28.00,1743.49.00,−952.40.00,−989.45.00,mexicansk silt,−1483.10.00,307.59.00,7063.37.00,−90750.05.00,FALSE,FALSE,1598.50.00
668,Jorg,218.46.00,341.42.00,1165.23.00,−1192.44.00,751.45.00,mustard silt,−377.50.00,−1618.09.00,6071.05.00,−89806.07.00,FALSE,FALSE,143.59.00
669,Jorg,1111.40.00,575.34.00,2175.46.00,−1714.38.00,1266.16.00,mustard silt,356.54.00,−1127.11.00,7021.01.00,−89685.30.00,TRUE,FALSE,−511.30.00
670,Bob,753.50.00,870.05.00,2398.25.00,−1066.22.00,248.30.00,mustard silt,−1092.35.00,1136.50.00,6354.27.00,−89704.00.00,FALSE,FALSE,−1634.46.00
671,Bob,−802.08.00,560.18.00,1973.56.00,−1418.04.00,1565.47.00,mustard silt,−1664.06.00,748.17.00,5723.28.00,−90719.51.00,TRUE,FALSE,−526.09.00
672,Jorg,1631.13.00,152.59.00,1772.16.00,−138.31.00,336.34.00,silt med onions,602.06.00,297.28.00,6226.37.00,−89209.33.00,TRUE,FALSE,−1386.19.00
673,Bob,1039.40.00,127.25.00,1550.05.00,−800.27.00,280.19.00,surströmming,−1576.45.00,739.00.00,7000.21.00,−89942.15.00,TRUE,FALSE,−1092.56.00
674,Atsuto,240.15.00,1459.50.00,2181.12.00,−1672.55.00,1545.59.00,mustard silt,852.50.00,−1237.29.00,5583.20.00,−89240.50.00,TRUE,FALSE,−772.22.00
675,Jorg,691.16.00,1095.11.00,2178.13.00,−1498.53.00,743.45.00,mustard silt,−620.40.00,−1126.19.00,6258.54.00,−89202.28.00,TRUE,FALSE,−1542.22.00
676,Atsuto,410.20.00,1362.01.00,1159.07.00,−1103.15.00,1330.46.00,mustard silt,−1116.34.00,668.31.00,6584.11.00,−90614.58.00,FALSE,FALSE,−274.16.00
677,Bob,897.20.00,−1035.33.00,1268.19.00,−585.13.00,−612.32.00,mustard silt,105.14.00,−923.37.00,5527.34.00,−89461.25.00,FALSE,FALSE,810.24.00
678,Bob,550.08.00,1286.08.00,1590.27.00,−412.08.00,1163.50.00,mustard silt,337.18.00,−941.29.00,6158.05.00,−89640.18.00,FALSE,FALSE,−1396.56.00
679,Bob,461.30.00,1129.51.00,1893.08.00,−699.12.00,820.00.00,old-fashioned silt,−669.18.00,−375.31.00,6787.45.00,−89649.15.00,TRUE,FALSE,−1513.37.00
680,Bob,1171.45.00,373.35.00,2497.34.00,−1461.45.00,821.52.00,mustard silt,−311.22.00,1195.12.00,6065.47.00,−90287.39.00,TRUE,FALSE,−677.41.00
681,Atsuto,−772.30.00,520.53.00,1391.02.00,−201.26.00,1479.04.00,mustard silt,289.28.00,671.00.00,6663.08.00,−90544.51.00,TRUE,FALSE,−169.05.00
682,Jorg,987.07.00,−896.56.00,1705.43.00,−1664.45.00,−640.44.00,surströmming,−530.49.00,1288.22.00,6508.19.00,−89577.23.00,TRUE,FALSE,1354.30.00
683,Jorg,1042.36.00,−757.36.00,2577.36.00,−1440.21.00,−01.04.00,curry silt,−999.53.00,1005.12.00,7058.27.00,−89728.07.00,TRUE,FALSE,1233.11.00
684,Jorg,1294.38.00,503.34.00,1404.50.00,−1141.25.00,1107.51.00,mustard silt,−1426.07.00,624.35.00,6454.36.00,−89832.41.00,FALSE,FALSE,−909.27.00
685,Jorg,1326.23.00,519.59.00,1272.32.00,−943.55.00,1143.58.00,mustard silt,−539.06.00,−230.16.00,5534.54.00,−90750.20.00,FALSE,FALSE,−1054.19.00
686,Jorg,334.07.00,−522.57.00,1882.14.00,−368.48.00,−151.05.00,surströmming,299.25.00,461.04.00,6882.30.00,−89261.57.00,TRUE,FALSE,440.19.00
687,Atsuto,1301.11.00,132.29.00,2568.00.00,−1348.59.00,291.28.00,mustard silt,00.48,−1436.14.00,6170.13.00,−89368.22.00,TRUE,FALSE,−833.24.00
688,Bob,−198.38.00,737.19.00,1598.46.00,−1450.37.00,289.34.00,mustard silt,−1602.53.00,−1659.12.00,6384.20.00,−90464.34.00,TRUE,FALSE,−1353.58.00
689,Atsuto,1610.14.00,88.25.00,1022.44.00,−1224.36.00,194.31.00,mustard silt,−990.18.00,−553.46.00,6690.10.00,−90241.21.00,FALSE,FALSE,−312.06.00
690,Jorg,−160.10.00,578.10.00,1276.56.00,−1190.42.00,1605.05.00,mustard silt,−253.17.00,−170.45.00,5955.13.00,−89222.29.00,TRUE,FALSE,−424.41.00
691,Bob,60.14.00,−89.28.00,2533.28.00,−1499.06.00,−529.57.00,surströmming,81.45.00,373.28.00,6655.25.00,−90037.31.00,TRUE,FALSE,396.54.00
692,Jorg,−456.50.00,170.11.00,1690.54.00,−1591.36.00,1040.41.00,mustard silt,−255.12.00,688.30.00,6739.30.00,−90748.51.00,TRUE,FALSE,−892.55.00
693,Jorg,−676.05.00,545.56.00,2332.44.00,−1246.57.00,1534.12.00,mustard silt,−232.51.00,1657.17.00,5536.31.00,−89224.10.00,TRUE,FALSE,−1539.51.00
694,Atsuto,−1057.19.00,1407.35.00,2389.32.00,−1235.14.00,98.28.00,mustard silt,175.08.00,−658.37.00,5620.03.00,−90241.19.00,TRUE,FALSE,−585.22.00
695,Atsuto,−652.29.00,765.45.00,1536.31.00,−440.30.00,352.07.00,mustard silt,−203.20.00,−1154.27.00,5592.26.00,−89476.10.00,TRUE,FALSE,−758.17.00
696,Jorg,−112.23.00,1537.31.00,2583.43.00,−1484.16.00,51.13.00,mustard silt,−911.28.00,−351.12.00,7014.51.00,−90001.26.00,TRUE,FALSE,−1545.34.00
697,Bob,284.20.00,1542.44.00,1485.04.00,−1520.02.00,62.41.00,mustard silt,1047.59.00,−1485.42.00,6263.22.00,−90140.12.00,TRUE,FALSE,−581.50.00
698,Bob,423.54.00,−520.39.00,2088.31.00,−1712.33.00,−146.03.00,surströmming,−1606.12.00,−1613.49.00,6814.18.00,−90062.32.00,TRUE,FALSE,1700.55.00
699,Bob,14.40,−22.53.00,1026.53.00,−1710.49.00,−50.21.00,mustard silt,289.31.00,−777.40.00,5988.15.00,−89493.35.00,TRUE,FALSE,1529.58.00
700,Jorg,890.36.00,665.52.00,1371.09.00,−1327.32.00,1464.54.00,mustard silt,494.55.00,1471.36.00,6285.41.00,−89538.03.00,TRUE,FALSE,−1140.06.00
701,Jorg,−1252.31.00,1133.17.00,1200.57.00,−1535.29.00,1160.41.00,mustard silt,697.27.00,−1447.15.00,6290.53.00,−90519.25.00,TRUE,FALSE,−113.16.00
702,Jorg,−752.02.00,272.10.00,2040.00.00,−1436.48.00,931.54.00,mustard silt,−627.06.00,−1380.36.00,5757.10.00,−89449.25.00,TRUE,FALSE,−486.41.00
703,Atsuto,46.04.00,124.26.00,1029.33.00,−1096.25.00,273.46.00,mustard silt,962.28.00,−136.44.00,5624.56.00,−90179.13.00,FALSE,FALSE,1435.18.00
704,Jorg,−01.31.00,1640.26.00,2383.46.00,−222.43.00,277.37.00,mustard silt,−406.33.00,−208.01.00,5592.22.00,−89307.14.00,TRUE,FALSE,−1099.50.00
705,Jorg,467.46.00,−258.38.00,1319.24.00,−1011.39.00,−902.07.00,silt med schnapps,−622.50.00,−1130.50.00,5515.28.00,−90485.04.00,FALSE,FALSE,1011.28.00
706,Bob,60.55.00,−98.09.00,1863.30.00,−1371.52.00,−549.05.00,curry silt,307.07.00,−116.34.00,6694.34.00,−90758.12.00,TRUE,FALSE,929.05.00
707,Jorg,747.06.00,−668.48.00,2129.39.00,−148.55.00,−1471.21.00,surströmming,−274.27.00,−1387.07.00,5534.52.00,−90317.18.00,TRUE,FALSE,1225.18.00
708,Jorg,681.06.00,1168.10.00,2412.28.00,−1097.28.00,904.18.00,mustard silt,1498.43.00,133.34.00,6503.46.00,−89262.32.00,FALSE,FALSE,−268.00.00
709,Jorg,554.14.00,1101.31.00,1065.26.00,−1613.35.00,757.40.00,mustard silt,759.06.00,382.45.00,5742.14.00,−89620.57.00,TRUE,FALSE,−1454.39.00
710,Jorg,499.23.00,841.50.00,1084.42.00,−724.48.00,186.21.00,mustard silt,−205.34.00,−85.13.00,5576.34.00,−90364.05.00,FALSE,FALSE,−856.35.00
711,Bob,1457.06.00,−1392.22.00,1967.01.00,−1099.56.00,−1397.32.00,mustard silt,−1327.11.00,1234.41.00,6252.20.00,−90741.36.00,FALSE,FALSE,831.41.00
712,Bob,709.09.00,−636.11.00,1520.23.00,−1716.12.00,−1399.35.00,mustard silt,−39.27.00,751.46.00,7103.28.00,−89493.54.00,TRUE,FALSE,1521.49.00
713,Atsuto,1619.39.00,−326.28.00,2290.38.00,−1586.48.00,−1384.30.00,surströmming,−515.43.00,−37.54.00,5877.24.00,−90414.45.00,FALSE,FALSE,1626.04.00
714,Bob,−791.39.00,1036.18.00,1236.48.00,−653.32.00,947.19.00,mustard silt,916.30.00,−318.08.00,5526.49.00,−89978.50.00,FALSE,FALSE,−371.10.00
715,Jorg,1087.02.00,728.03.00,2635.33.00,−122.45.00,1601.43.00,mustard silt,−1184.50.00,1412.23.00,7087.56.00,−89993.57.00,TRUE,FALSE,−1512.58.00
716,Bob,1328.09.00,−1540.34.00,2513.00.00,−933.34.00,−57.56.00,silt med schnapps,56.27.00,1589.43.00,6943.01.00,−89504.05.00,FALSE,FALSE,487.03.00
717,Bob,939.40.00,−546.22.00,1679.40.00,−1696.20.00,−1202.00.00,surströmming,396.59.00,−35.14.00,5796.54.00,−89671.06.00,TRUE,FALSE,634.35.00
718,Atsuto,461.36.00,−388.18.00,1109.01.00,−1237.23.00,−1187.23.00,surströmming,−661.33.00,−603.12.00,7139.50.00,−89296.53.00,FALSE,FALSE,598.19.00
719,Jorg,1600.12.00,−1592.20.00,1304.17.00,−1233.15.00,−171.49.00,silt med onions,286.34.00,−1276.25.00,6711.25.00,−90141.28.00,FALSE,FALSE,993.00.00
720,Bob,977.53.00,961.01.00,1861.36.00,−1390.02.00,448.33.00,mustard silt,−378.35.00,−1027.43.00,5567.46.00,−90642.14.00,TRUE,FALSE,−1527.55.00
721,Atsuto,809.48.00,−923.36.00,1902.08.00,−149.15.00,−366.15.00,surströmming,−35.34.00,928.17.00,6799.42.00,−90263.24.00,TRUE,FALSE,915.21.00
722,Bob,1441.05.00,−324.37.00,2564.51.00,−1076.21.00,−1380.25.00,surströmming,−938.32.00,689.42.00,6462.38.00,−90687.08.00,FALSE,FALSE,1162.55.00
723,Atsuto,−617.25.00,492.08.00,2372.09.00,−1439.29.00,1415.50.00,mustard silt,−211.10.00,−957.14.00,6954.42.00,−90121.28.00,TRUE,FALSE,−252.47.00
724,Jorg,72.59.00,−405.00.00,2542.59.00,−1733.11.00,−891.00.00,mexicansk silt,443.57.00,−727.03.00,6623.01.00,−90780.51.00,TRUE,FALSE,1039.31.00
725,Jorg,−371.16.00,543.44.00,1327.57.00,−1191.41.00,1529.22.00,mustard silt,−1648.14.00,1118.22.00,7048.36.00,−90522.54.00,TRUE,FALSE,−959.32.00
726,Jorg,925.08.00,−886.56.00,2366.43.00,−128.51.00,−618.44.00,surströmming,−349.09.00,−1666.27.00,6999.06.00,−90437.41.00,TRUE,FALSE,250.59.00
727,Atsuto,1317.21.00,471.01.00,1695.25.00,−148.25.00,1036.14.00,curry silt,−154.57.00,−23.31.00,5981.04.00,−90400.23.00,TRUE,FALSE,−461.23.00
728,Atsuto,−183.27.00,1646.48.00,1274.20.00,−605.14.00,291.37.00,old-fashioned silt,−320.54.00,−516.57.00,5622.32.00,−89600.48.00,TRUE,FALSE,−757.20.00
729,Atsuto,1656.14.00,−55.32.00,2285.55.00,−1423.41.00,−122.11.00,mustard silt,666.38.00,−210.08.00,5989.46.00,−90712.44.00,TRUE,FALSE,121.34.00
730,Jorg,714.10.00,−550.21.00,1066.13.00,−1278.32.00,−1210.47.00,mustard silt,−44.14.00,1268.20.00,6895.52.00,−89341.17.00,FALSE,FALSE,1545.22.00
731,Atsuto,1320.54.00,318.30.00,2603.33.00,−1464.31.00,700.43.00,mustard silt,119.45.00,−362.42.00,6084.18.00,−89658.51.00,TRUE,FALSE,−1495.12.00
732,Bob,1617.52.00,−33.57.00,1824.07.00,−1301.30.00,−407.49.00,mexicansk silt,383.15.00,−816.06.00,6423.04.00,−89201.04.00,FALSE,FALSE,470.23.00
733,Jorg,578.51.00,−876.31.00,2294.38.00,−364.33.00,−928.56.00,surströmming,1415.56.00,778.38.00,5495.56.00,−90036.08.00,TRUE,FALSE,1223.09.00
734,Atsuto,243.24.00,−367.46.00,1110.41.00,−1281.04.00,−1142.14.00,surströmming,−1442.23.00,358.46.00,5707.31.00,−89722.32.00,FALSE,FALSE,1348.50.00
735,Bob,957.11.00,−1068.37.00,1757.27.00,−513.44.00,−685.17.00,surströmming,1318.22.00,685.03.00,7097.32.00,−90498.50.00,TRUE,FALSE,1548.58.00
736,Jorg,782.05.00,−890.00.00,1984.33.00,−123.59.00,−625.27.00,surströmming,−1578.46.00,−993.00.00,6109.26.00,−90771.51.00,TRUE,FALSE,1236.01.00
737,Jorg,1064.45.00,596.23.00,1520.20.00,−1579.44.00,1312.03.00,mexicansk silt,−1129.24.00,792.37.00,7034.28.00,−89973.11.00,TRUE,FALSE,−1519.16.00
738,Atsuto,336.25.00,1110.08.00,2045.26.00,−1682.30.00,776.38.00,mustard silt,1391.25.00,912.18.00,6125.43.00,−89270.55.00,TRUE,FALSE,−1028.38.00
739,Jorg,1133.46.00,−1391.21.00,1118.29.00,−1490.17.00,−1395.19.00,silt med schnapps,223.19.00,−518.24.00,6442.53.00,−90359.41.00,TRUE,FALSE,897.54.00
740,Bob,712.20.00,−842.43.00,2139.16.00,−1182.43.00,−188.19.00,silt med onions,359.54.00,694.01.00,6962.39.00,−90482.54.00,FALSE,FALSE,1157.29.00
741,Bob,−60.41.00,16.38,1707.07.00,−979.30.00,369.44.00,mustard silt,1495.46.00,1181.50.00,5764.12.00,−89206.07.00,TRUE,FALSE,−1064.50.00
742,Atsuto,1034.15.00,535.48.00,2306.01.00,−1615.48.00,1178.47.00,mustard silt,−1351.41.00,−1206.27.00,6837.59.00,−89578.10.00,TRUE,FALSE,−986.11.00
743,Jorg,210.18.00,239.57.00,2654.09.00,−735.47.00,861.01.00,mustard silt,91.22.00,−1011.55.00,6231.07.00,−90839.52.00,FALSE,FALSE,−367.22.00
744,Bob,1105.57.00,−1251.05.00,2559.32.00,−1529.01.00,−1086.44.00,surströmming,−1414.49.00,−618.08.00,7098.29.00,−90692.34.00,TRUE,FALSE,1060.21.00
745,Bob,1097.30.00,−1217.15.00,2242.15.00,−172.20.00,−1012.16.00,surströmming,−993.04.00,1137.13.00,6426.52.00,−90667.00.00,TRUE,FALSE,478.51.00
